Emp_ID,Education,JoiningYear,City,PaymentTier,Age,Gender,Experience
3521,Masters,2017,New Delhi,3,34,Female,2
3522,Bachelors,2013,Bangalore,3,31,Male,2
3523,Bachelors,2013,Bangalore,3,38,Male,5
3524,Bachelors,2017,Bangalore,3,36,Male,3
3525,Bachelors,2012,Bangalore,3,40,Male,1
3526,Bachelors,2017,Bangalore,3,41,Male,5
3527,Bachelors,2015,Bangalore,3,31,Female,4
3528,Bachelors,2017,New Delhi,3,41,Male,2
3529,Bachelors,2015,New Delhi,3,31,Female,3
3530,Bachelors,2017,Pune,3,31,Female,0
3531,Bachelors,2017,New Delhi,2,37,Male,0
3532,Bachelors,2012,Pune,3,39,Male,0
3533,Bachelors,2014,Bangalore,3,38,Male,3
3534,Bachelors,2013,Pune,3,40,Female,2
3535,Bachelors,2013,Pune,3,36,Male,1
3536,Bachelors,2016,Bangalore,3,41,Male,3
3537,Bachelors,2018,Bangalore,3,32,Female,2
3538,Masters,2018,Bangalore,3,40,Female,3
3539,Bachelors,2012,Bangalore,3,39,Female,2
3540,Bachelors,2014,New Delhi,3,33,Male,3
3541,Bachelors,2012,Bangalore,3,32,Male,4
3542,Bachelors,2018,Bangalore,3,41,Male,5
3543,Bachelors,2016,Bangalore,3,36,Male,2
3544,Bachelors,2016,Bangalore,3,31,Male,0
3545,Bachelors,2014,Bangalore,3,37,Male,4
3546,Bachelors,2014,Bangalore,3,33,Male,5
3547,Masters,2018,Pune,3,31,Male,2
3548,Bachelors,2017,New Delhi,3,35,Female,5
3549,Bachelors,2015,Pune,1,32,Female,5
3550,Masters,2017,New Delhi,3,41,Female,2
3551,Masters,2017,New Delhi,2,36,Female,1
3552,Masters,2017,Pune,3,35,Male,1
3553,Masters,2017,New Delhi,3,35,Male,1
3554,Bachelors,2015,New Delhi,3,33,Male,1
3555,Bachelors,2014,Bangalore,3,38,Female,4
3556,Bachelors,2015,New Delhi,2,33,Female,3
3557,Masters,2018,New Delhi,3,31,Female,2
3558,PHD,2015,Bangalore,3,31,Male,3
3559,Bachelors,2013,Bangalore,3,37,Male,5
3560,Bachelors,2014,Bangalore,3,32,Male,1
3561,Bachelors,2017,Bangalore,3,33,Male,3
3562,Bachelors,2014,Bangalore,3,37,Male,5
3563,Bachelors,2012,Bangalore,3,32,Male,3
3564,Bachelors,2015,Pune,3,40,Female,2
3565,Bachelors,2014,Pune,1,40,Female,1
3566,Masters,2013,New Delhi,2,32,Male,2
3567,Masters,2017,Bangalore,2,39,Female,2
3568,PHD,2016,New Delhi,3,41,Male,1
3569,PHD,2014,New Delhi,3,32,Female,0
3570,Bachelors,2017,Bangalore,3,38,Male,0
3571,Masters,2017,New Delhi,2,31,Female,2
3572,Bachelors,2018,Bangalore,3,38,Male,3
3573,Bachelors,2016,Bangalore,3,32,Male,4
3574,Bachelors,2017,Pune,2,35,Female,5
3575,Bachelors,2013,Bangalore,3,34,Male,5
3576,Bachelors,2018,Bangalore,3,38,Male,1
3577,Bachelors,2014,Pune,1,36,Female,1
3578,Bachelors,2015,Bangalore,3,34,Female,2
3579,Masters,2015,New Delhi,3,39,Female,2
3580,Masters,2017,New Delhi,1,40,Female,0
3581,Bachelors,2016,Bangalore,3,38,Male,1
3582,Bachelors,2015,Pune,3,35,Male,3
3583,Bachelors,2014,Pune,2,31,Male,3
3584,Bachelors,2017,Pune,3,41,Male,2
3585,Bachelors,2017,Bangalore,3,35,Female,3
3586,Bachelors,2018,Bangalore,3,33,Male,5
3587,Bachelors,2017,New Delhi,2,33,Male,5
3588,Bachelors,2016,New Delhi,3,31,Female,4
3589,Masters,2013,New Delhi,3,35,Male,4
3590,Bachelors,2016,Bangalore,3,37,Female,1
3591,Bachelors,2015,Bangalore,3,31,Male,5
3592,Bachelors,2012,Bangalore,3,35,Male,1
3593,Bachelors,2014,Bangalore,3,32,Male,3
3594,Bachelors,2015,Bangalore,3,32,Female,0
3595,Bachelors,2017,Bangalore,3,40,Female,5
3596,Bachelors,2012,Bangalore,3,34,Male,5
3597,Bachelors,2014,Pune,3,37,Male,4
3598,PHD,2015,Bangalore,3,40,Male,3
3599,Masters,2017,New Delhi,2,34,Female,2
3600,Bachelors,2015,Pune,2,32,Female,3
3601,Bachelors,2013,Bangalore,3,33,Male,1
3602,Bachelors,2015,Bangalore,3,38,Male,3
3603,Masters,2017,New Delhi,2,41,Male,3
3604,Masters,2017,New Delhi,1,36,Female,0
3605,Bachelors,2016,Bangalore,3,33,Male,1
3606,Bachelors,2014,Pune,3,31,Male,5
3607,Bachelors,2013,Pune,2,34,Female,3
3608,Bachelors,2017,Bangalore,3,31,Male,1
3609,Bachelors,2016,New Delhi,2,36,Female,4
3610,Bachelors,2013,Bangalore,3,38,Male,5
3611,Bachelors,2015,Pune,2,39,Female,1
3612,Bachelors,2014,Pune,3,31,Male,3
3613,Bachelors,2015,New Delhi,3,40,Male,3
3614,Bachelors,2013,Bangalore,3,39,Male,0
3615,Bachelors,2015,Bangalore,3,32,Female,4
3616,Bachelors,2014,Bangalore,3,34,Male,1
3617,Masters,2015,New Delhi,3,38,Male,1
3618,Bachelors,2014,Bangalore,1,39,Male,2
3619,Bachelors,2014,Bangalore,3,39,Male,5
3620,Bachelors,2016,Bangalore,3,33,Male,1
3621,Bachelors,2018,Pune,2,34,Female,4
3622,Bachelors,2017,Pune,3,38,Male,1
3623,Masters,2017,New Delhi,2,33,Male,2
3624,Bachelors,2014,Bangalore,3,41,Male,5
3625,Masters,2017,Pune,1,39,Male,0
3626,Masters,2013,Pune,3,39,Male,2
3627,Bachelors,2014,Bangalore,3,41,Male,5
3628,Bachelors,2012,Bangalore,3,40,Male,4
3629,Bachelors,2014,Bangalore,3,36,Male,0
3630,Bachelors,2015,Bangalore,3,34,Male,0
3631,Bachelors,2013,Bangalore,3,32,Male,5
3632,Bachelors,2015,Bangalore,3,31,Male,4
3633,Bachelors,2012,Bangalore,3,36,Male,0
3634,Masters,2017,Pune,2,35,Male,1
3635,Bachelors,2017,Bangalore,3,32,Male,2
3636,Bachelors,2017,Pune,3,33,Male,5
3637,Bachelors,2016,Bangalore,3,34,Male,2
3638,Bachelors,2017,Bangalore,3,39,Male,3
3639,Bachelors,2018,Bangalore,3,38,Male,0
3640,Bachelors,2012,Pune,2,35,Female,1
3641,Bachelors,2015,Pune,2,40,Female,5
3642,Bachelors,2017,Pune,3,41,Male,3
3643,Bachelors,2016,Bangalore,1,33,Female,3
3644,Masters,2017,New Delhi,1,40,Male,0
3645,Bachelors,2018,Bangalore,3,33,Female,3
3646,Bachelors,2015,Bangalore,3,38,Male,1
3647,Masters,2017,Bangalore,2,32,Male,2
3648,Bachelors,2014,Pune,3,32,Male,2
3649,Bachelors,2015,New Delhi,3,32,Female,2
3650,Bachelors,2016,Pune,2,37,Female,2
3651,Bachelors,2015,Bangalore,3,40,Male,5
3652,Bachelors,2016,Bangalore,3,38,Male,1
3653,PHD,2018,New Delhi,3,33,Female,4
3654,Masters,2017,New Delhi,2,40,Male,4
3655,Masters,2017,New Delhi,2,35,Male,2
3656,Bachelors,2016,Bangalore,3,33,Male,3
3657,Bachelors,2017,Bangalore,3,37,Male,4
3658,Bachelors,2013,Bangalore,3,38,Male,0
3659,Bachelors,2018,Bangalore,3,32,Male,2
3660,Bachelors,2017,Bangalore,3,40,Female,2
3661,Bachelors,2015,New Delhi,3,33,Female,2
3662,Bachelors,2016,Bangalore,3,38,Male,2
3663,Bachelors,2013,Bangalore,3,34,Male,5
3664,Bachelors,2017,New Delhi,3,38,Female,4
3665,Bachelors,2018,Pune,2,31,Female,3
3666,Bachelors,2014,Pune,3,32,Female,4
3667,Bachelors,2013,Bangalore,3,35,Male,1
3668,Bachelors,2014,Bangalore,3,35,Male,0
3669,Bachelors,2012,Bangalore,3,33,Female,4
3670,Bachelors,2012,New Delhi,3,41,Female,0
3671,Bachelors,2015,Pune,1,31,Female,3
3672,Bachelors,2016,Bangalore,3,34,Male,3
3673,Masters,2017,New Delhi,2,40,Female,2
3674,Masters,2016,Bangalore,3,32,Male,1
3675,Bachelors,2012,Bangalore,3,36,Male,5
3676,Bachelors,2014,Pune,2,40,Female,3
3677,Bachelors,2012,Pune,3,31,Male,3
3678,Bachelors,2014,Bangalore,1,34,Female,5
3679,Masters,2013,New Delhi,3,41,Female,2
3680,Masters,2017,New Delhi,2,32,Male,2
3681,Bachelors,2016,Bangalore,3,41,Male,2
3682,Masters,2014,New Delhi,3,33,Male,3
3683,Bachelors,2013,Bangalore,3,33,Female,0
3684,Bachelors,2013,Pune,3,39,Female,2
3685,Masters,2018,Pune,3,40,Male,2
3686,Bachelors,2017,New Delhi,3,34,Male,3
3687,Bachelors,2016,Pune,3,41,Male,5
3688,Bachelors,2015,Pune,3,37,Male,5
3689,Masters,2017,Bangalore,3,32,Female,4
3690,Bachelors,2017,Bangalore,3,41,Male,3
3691,Bachelors,2018,Bangalore,3,34,Female,2
3692,Masters,2017,Bangalore,3,38,Male,5
3693,Bachelors,2017,Bangalore,3,40,Female,3
3694,Masters,2017,Pune,3,35,Male,2
3695,Bachelors,2015,Pune,3,31,Male,1
3696,Bachelors,2016,Pune,3,39,Male,4
3697,Bachelors,2018,Bangalore,3,39,Male,1
3698,Bachelors,2018,Bangalore,3,32,Male,3
3699,Bachelors,2015,Bangalore,3,38,Male,5
3700,Bachelors,2015,Bangalore,3,35,Male,3
3701,Bachelors,2013,Bangalore,1,38,Male,4
3702,Bachelors,2012,New Delhi,3,32,Male,1
3703,Bachelors,2014,Pune,2,37,Female,5
3704,Bachelors,2015,Pune,3,35,Male,0
3705,Bachelors,2017,Pune,3,41,Female,4
3706,Masters,2015,Bangalore,3,36,Male,0
3707,Bachelors,2017,Bangalore,3,35,Male,2
3708,Masters,2017,New Delhi,2,36,Male,2
3709,Masters,2017,Bangalore,1,34,Male,1
3710,Bachelors,2015,Bangalore,3,36,Male,3
3711,Bachelors,2017,Pune,2,33,Male,3
3712,Masters,2018,New Delhi,3,38,Male,2
3713,PHD,2013,New Delhi,3,35,Female,3
3714,Bachelors,2015,New Delhi,2,37,Female,3
3715,Bachelors,2017,Bangalore,3,31,Male,0
3716,Bachelors,2017,Pune,2,40,Female,2
3717,Bachelors,2015,Pune,3,32,Female,3
3718,Bachelors,2015,Bangalore,3,35,Male,2
3719,Bachelors,2012,Bangalore,3,38,Male,0
3720,Bachelors,2015,Pune,2,36,Female,0
3721,Masters,2015,Pune,3,36,Male,3
3722,Masters,2014,New Delhi,3,32,Female,5
3723,Bachelors,2018,Pune,2,37,Female,0
3724,Bachelors,2018,Pune,3,35,Female,0
3725,Bachelors,2015,Pune,1,36,Female,4
3726,Bachelors,2015,New Delhi,2,34,Female,5
3727,Masters,2017,New Delhi,2,35,Female,0
3728,Masters,2017,New Delhi,2,38,Female,5
3729,Bachelors,2015,Pune,2,39,Female,5
3730,Bachelors,2012,Pune,2,32,Female,5
3731,Bachelors,2015,Bangalore,3,39,Male,2
3732,Bachelors,2015,Bangalore,3,39,Male,2
3733,Masters,2017,Pune,2,37,Male,2
3734,Bachelors,2015,Bangalore,3,32,Female,5
3735,Bachelors,2017,New Delhi,2,38,Male,0
3736,Bachelors,2012,Pune,2,36,Female,5
3737,Masters,2016,Bangalore,1,37,Male,2
3738,Bachelors,2017,Pune,3,32,Male,4
3739,Masters,2017,New Delhi,3,37,Male,2
3740,Bachelors,2016,New Delhi,3,33,Male,2
3741,Bachelors,2016,Bangalore,3,39,Male,4
3742,Bachelors,2012,Bangalore,3,35,Male,1
3743,Masters,2015,Pune,3,39,Male,5
3744,Bachelors,2015,Bangalore,3,34,Male,0
3745,Masters,2017,New Delhi,2,33,Male,4
3746,Bachelors,2012,Bangalore,3,33,Male,1
3747,Bachelors,2015,New Delhi,3,31,Male,0
3748,PHD,2016,Pune,3,31,Female,4
3749,Bachelors,2015,Bangalore,3,37,Female,4
3750,Bachelors,2012,Bangalore,3,33,Male,0
3751,Bachelors,2017,Pune,3,31,Male,0
3752,Bachelors,2017,Bangalore,3,41,Female,2
3753,Masters,2017,Pune,2,39,Male,2
3754,Masters,2013,New Delhi,3,32,Male,2
3755,Bachelors,2016,Pune,3,37,Male,3
3756,Bachelors,2014,Bangalore,3,37,Male,1
3757,Bachelors,2017,Pune,2,34,Female,3
3758,Bachelors,2017,New Delhi,2,31,Male,2
3759,Bachelors,2014,Pune,2,34,Female,1
3760,Bachelors,2012,Bangalore,3,38,Female,5
3761,Bachelors,2013,Bangalore,3,37,Female,1
3762,Bachelors,2015,Pune,1,34,Female,3
3763,Bachelors,2015,Bangalore,3,33,Male,2
3764,Bachelors,2016,Bangalore,3,37,Male,4
3765,Bachelors,2016,Bangalore,3,41,Male,4
3766,Bachelors,2012,Bangalore,1,38,Female,1
3767,Bachelors,2016,Pune,3,40,Male,5
3768,Bachelors,2017,New Delhi,3,33,Female,1
3769,Bachelors,2016,New Delhi,3,33,Male,1
3770,Masters,2013,New Delhi,3,37,Male,2
3771,Bachelors,2017,New Delhi,2,36,Female,2
3772,Bachelors,2012,Bangalore,3,36,Female,5
3773,Bachelors,2015,Bangalore,3,41,Male,1
3774,Masters,2014,New Delhi,3,40,Male,5
3775,Bachelors,2016,Bangalore,3,36,Female,0
3776,Masters,2017,Bangalore,2,41,Male,2
3777,Bachelors,2015,Pune,3,33,Male,5
3778,Masters,2017,New Delhi,2,37,Female,2
3779,Bachelors,2017,New Delhi,2,33,Male,0
3780,Bachelors,2014,Bangalore,3,40,Female,4
3781,Masters,2018,New Delhi,3,36,Male,2
3782,Bachelors,2018,Bangalore,3,40,Male,3
3783,Masters,2018,Bangalore,3,40,Male,2
3784,Bachelors,2014,Bangalore,3,34,Male,3
3785,Bachelors,2012,Pune,3,39,Male,5
3786,Bachelors,2017,Pune,2,33,Male,1
3787,Bachelors,2016,Bangalore,3,37,Male,2
3788,Bachelors,2012,New Delhi,3,40,Male,3
3789,Bachelors,2018,Bangalore,3,38,Male,1
3790,Bachelors,2016,Bangalore,3,40,Male,1
3791,Bachelors,2014,New Delhi,3,38,Female,0
3792,Bachelors,2016,Bangalore,3,34,Male,1
3793,Masters,2016,New Delhi,3,37,Female,3
3794,Bachelors,2015,Bangalore,3,40,Male,5
3795,Bachelors,2015,New Delhi,3,40,Female,1
3796,Masters,2016,Bangalore,3,37,Male,2
3797,Bachelors,2016,Pune,2,37,Female,3
3798,Bachelors,2013,Pune,3,32,Male,1
3799,Masters,2017,New Delhi,1,35,Male,5
3800,Bachelors,2016,Bangalore,1,38,Male,3
3801,Bachelors,2017,Pune,3,34,Female,1
3802,Bachelors,2014,Bangalore,3,32,Male,2
3803,Bachelors,2013,Bangalore,3,37,Male,5
3804,Bachelors,2017,New Delhi,2,37,Male,4
3805,Bachelors,2014,Bangalore,3,35,Male,2
3806,Bachelors,2016,Bangalore,3,40,Male,0
3807,Bachelors,2012,Bangalore,3,40,Male,2
3808,Bachelors,2015,Bangalore,3,39,Female,3
3809,Masters,2013,New Delhi,3,41,Female,2
3810,Bachelors,2015,Bangalore,3,34,Female,4
3811,Bachelors,2012,New Delhi,3,34,Female,4
3812,Bachelors,2013,Pune,2,36,Male,2
3813,Masters,2016,New Delhi,3,39,Female,1
3814,Bachelors,2014,New Delhi,3,41,Male,5
3815,Bachelors,2015,Bangalore,3,40,Male,0
3816,Bachelors,2017,Bangalore,3,34,Female,5
3817,Bachelors,2013,Bangalore,3,31,Male,2
3818,Bachelors,2012,Pune,3,40,Male,3
3819,Bachelors,2013,Pune,3,32,Male,5
3820,Bachelors,2018,Pune,3,38,Male,3
3821,Bachelors,2016,Bangalore,3,40,Male,3
3822,PHD,2013,Bangalore,3,41,Male,4
3823,Bachelors,2014,Bangalore,3,36,Female,0
3824,Bachelors,2015,Pune,2,33,Female,3
3825,Bachelors,2016,New Delhi,3,37,Male,3
3826,Bachelors,2015,Pune,3,38,Male,4
3827,Bachelors,2017,Bangalore,3,32,Male,4
3828,Bachelors,2017,Pune,3,33,Male,1
3829,Bachelors,2015,Bangalore,3,38,Male,5
3830,Bachelors,2015,Pune,3,40,Female,5
3831,Bachelors,2014,Bangalore,3,35,Male,0
3832,Masters,2016,New Delhi,3,37,Female,5
3833,Bachelors,2016,Bangalore,3,37,Male,2
3834,Bachelors,2015,Bangalore,3,36,Male,2
3835,Bachelors,2017,Bangalore,3,33,Female,4
3836,Bachelors,2014,Pune,2,36,Female,3
3837,Bachelors,2016,Pune,3,32,Male,3
3838,Bachelors,2017,Bangalore,3,35,Female,1
3839,Bachelors,2014,Pune,2,34,Female,2
3840,Masters,2017,Pune,2,40,Male,5
3841,Bachelors,2016,Bangalore,3,37,Female,4
3842,Bachelors,2015,Bangalore,1,36,Male,1
3843,Bachelors,2012,Pune,3,41,Female,1
3844,Bachelors,2016,Pune,3,36,Male,0
3845,Bachelors,2017,Bangalore,3,31,Female,2
3846,Bachelors,2017,Pune,3,31,Male,3
3847,Bachelors,2014,Pune,3,33,Male,2
3848,Bachelors,2017,Bangalore,3,35,Male,0
3849,PHD,2016,New Delhi,3,34,Male,1
3850,Bachelors,2014,Bangalore,3,39,Female,4
3851,Masters,2015,Bangalore,3,31,Male,1
3852,Bachelors,2015,Pune,3,32,Female,0
3853,Bachelors,2017,Bangalore,3,33,Male,0
3854,Bachelors,2014,Bangalore,3,34,Male,1
3855,Masters,2014,Pune,3,39,Male,2
3856,Bachelors,2017,New Delhi,2,41,Female,2
3857,Bachelors,2017,New Delhi,2,34,Male,2
3858,Bachelors,2013,Bangalore,3,36,Female,5
3859,Bachelors,2015,Pune,2,39,Female,5
3860,Bachelors,2012,Pune,3,37,Male,5
3861,Bachelors,2016,Bangalore,3,36,Male,4
3862,Bachelors,2014,New Delhi,3,38,Female,1
3863,Bachelors,2017,Bangalore,3,38,Female,3
3864,Masters,2016,New Delhi,3,37,Female,2
3865,Bachelors,2012,Bangalore,3,34,Male,2
3866,Bachelors,2015,Bangalore,3,31,Male,2
3867,Bachelors,2015,Pune,2,32,Female,2
3868,Masters,2018,New Delhi,3,35,Male,2
3869,Bachelors,2017,Bangalore,3,31,Male,2
3870,Bachelors,2015,Bangalore,1,32,Male,0
3871,Bachelors,2015,Bangalore,3,31,Female,5
3872,Bachelors,2018,Bangalore,3,37,Male,5
3873,PHD,2018,New Delhi,3,40,Male,3
3874,Bachelors,2015,Bangalore,1,41,Male,1
3875,Bachelors,2017,Pune,3,34,Male,5
3876,Bachelors,2014,Bangalore,3,36,Male,3
3877,Bachelors,2013,Pune,3,35,Male,1
3878,Masters,2017,New Delhi,3,38,Female,3
3879,Bachelors,2017,Bangalore,3,33,Male,1
3880,Bachelors,2014,Bangalore,3,38,Female,2
3881,Bachelors,2018,Bangalore,3,38,Male,1
3882,Bachelors,2017,Pune,2,40,Male,4
3883,Bachelors,2013,New Delhi,3,39,Male,5
3884,Bachelors,2014,New Delhi,3,33,Female,4
3885,Bachelors,2015,Pune,3,32,Female,3
3886,Bachelors,2013,Bangalore,3,39,Male,2
3887,Bachelors,2015,Bangalore,3,38,Female,4
3888,Bachelors,2013,Bangalore,3,38,Male,2
3889,Bachelors,2017,Bangalore,3,35,Male,0
3890,Bachelors,2017,Pune,3,31,Female,0
3891,Bachelors,2017,Bangalore,3,41,Male,5
3892,Bachelors,2013,New Delhi,3,38,Female,4
3893,Bachelors,2016,Bangalore,3,40,Male,1
3894,Bachelors,2018,Bangalore,3,36,Female,2
3895,PHD,2013,New Delhi,3,36,Male,3
3896,Bachelors,2014,Pune,3,41,Male,4
3897,Bachelors,2014,Bangalore,3,35,Male,1
3898,Bachelors,2017,Bangalore,3,38,Male,5
3899,Bachelors,2017,New Delhi,2,41,Female,0
3900,Bachelors,2012,Bangalore,1,34,Male,0
3901,Bachelors,2016,Bangalore,3,39,Female,3
3902,Bachelors,2014,Bangalore,3,37,Male,5
3903,Bachelors,2015,Pune,2,39,Female,0
3904,Bachelors,2013,Bangalore,3,31,Male,2
3905,Masters,2012,New Delhi,3,34,Female,3
3906,Bachelors,2015,Bangalore,3,39,Male,1
3907,Bachelors,2014,Pune,2,38,Female,3
3908,Bachelors,2012,Bangalore,3,34,Male,1
3909,Bachelors,2016,Bangalore,3,31,Female,2
3910,Bachelors,2016,Bangalore,3,39,Female,0
3911,Bachelors,2013,Bangalore,3,31,Female,1
3912,Bachelors,2012,Bangalore,3,36,Male,1
3913,Bachelors,2017,New Delhi,3,37,Male,0
3914,Bachelors,2015,Pune,1,38,Female,1
3915,PHD,2017,Pune,3,41,Male,2
3916,Bachelors,2018,Bangalore,3,32,Male,4
3917,Bachelors,2018,Pune,3,35,Male,0
3918,Bachelors,2017,Bangalore,3,35,Male,1
3919,Bachelors,2013,Bangalore,3,32,Male,1
3920,Bachelors,2015,Bangalore,3,31,Male,1
3921,Bachelors,2015,Bangalore,3,41,Male,4
3922,Bachelors,2012,Bangalore,3,33,Male,0
3923,Bachelors,2012,New Delhi,2,38,Female,1
3924,Masters,2012,Bangalore,3,39,Female,3
3925,Bachelors,2015,Bangalore,1,36,Female,2
3926,Masters,2017,Bangalore,2,31,Male,5
3927,Masters,2017,New Delhi,2,39,Female,2
3928,Masters,2017,New Delhi,3,41,Male,3
3929,PHD,2018,New Delhi,3,33,Female,0
3930,Bachelors,2015,Bangalore,3,38,Male,1
3931,Bachelors,2017,Pune,2,31,Male,0
3932,Bachelors,2014,Bangalore,3,34,Male,4
3933,Bachelors,2017,Bangalore,3,40,Male,2
3934,Bachelors,2012,Bangalore,3,36,Male,1
3935,Bachelors,2015,Bangalore,3,36,Female,2
3936,Bachelors,2017,New Delhi,2,41,Female,4
3937,Bachelors,2017,Bangalore,3,37,Male,3
3938,Bachelors,2017,New Delhi,3,33,Male,5
3939,Bachelors,2017,New Delhi,3,41,Female,4
3940,Bachelors,2017,Bangalore,3,37,Female,2
3941,Bachelors,2017,Pune,3,38,Male,5
3942,Bachelors,2015,Bangalore,3,34,Male,2
3943,Bachelors,2017,Pune,3,37,Female,0
3944,Bachelors,2014,Bangalore,3,34,Male,0
3945,Bachelors,2012,Pune,3,32,Male,1
3946,Masters,2012,New Delhi,3,35,Female,4
3947,Bachelors,2013,Pune,3,36,Male,3
3948,Bachelors,2015,Bangalore,3,34,Female,2
3949,Bachelors,2014,Bangalore,3,37,Female,3
3950,Bachelors,2016,Bangalore,3,40,Female,4
3951,Bachelors,2014,Pune,3,33,Male,4
3952,Bachelors,2016,Bangalore,3,39,Female,4
3953,Bachelors,2012,Bangalore,3,40,Male,4
3954,Bachelors,2013,Bangalore,1,34,Male,4
3955,Bachelors,2016,Pune,3,40,Male,5
3956,PHD,2013,Bangalore,3,32,Male,5
3957,Bachelors,2012,Bangalore,3,33,Male,1
3958,Bachelors,2017,New Delhi,1,31,Female,4
3959,Masters,2016,New Delhi,3,41,Female,4
3960,Bachelors,2016,Bangalore,3,34,Male,4
3961,Bachelors,2016,Bangalore,3,39,Male,7
3962,Bachelors,2014,Bangalore,3,35,Male,5
3963,Bachelors,2016,Pune,3,38,Female,7
3964,Bachelors,2016,Bangalore,3,33,Male,6
3965,Bachelors,2014,Pune,3,33,Male,6
3966,Bachelors,2012,Bangalore,3,35,Male,5
3967,PHD,2013,New Delhi,3,40,Male,5
3968,Bachelors,2012,Bangalore,3,40,Female,5
3969,Bachelors,2017,Bangalore,3,39,Male,5
3970,Bachelors,2017,Bangalore,3,33,Female,6
3971,Bachelors,2014,Bangalore,3,32,Female,5
3972,Masters,2014,Bangalore,3,40,Female,7
3973,Bachelors,2017,New Delhi,2,33,Male,6
3974,Masters,2016,New Delhi,1,31,Female,5
3975,Bachelors,2013,Bangalore,3,35,Female,5
3976,Bachelors,2014,Bangalore,3,39,Male,7
3977,Masters,2018,Bangalore,3,39,Female,6
3978,Masters,2017,Pune,2,38,Female,2
3979,Bachelors,2012,Bangalore,3,38,Male,7
3980,Masters,2017,New Delhi,2,40,Female,2
3981,Bachelors,2018,Bangalore,3,38,Male,6
3982,Bachelors,2013,Bangalore,3,34,Male,6
3983,Bachelors,2012,Bangalore,1,35,Male,7
3984,Masters,2013,New Delhi,1,41,Male,5
3985,PHD,2014,New Delhi,2,37,Female,5
3986,Bachelors,2015,Pune,3,34,Male,7
3987,Bachelors,2014,Bangalore,3,35,Male,5
3988,Bachelors,2013,Bangalore,1,38,Male,6
3989,Bachelors,2016,Bangalore,3,38,Female,7
3990,Bachelors,2015,Pune,2,41,Female,7
3991,Bachelors,2018,Bangalore,3,34,Male,5
3992,Bachelors,2017,Pune,2,22,Male,0
3993,Bachelors,2018,Bangalore,2,26,Female,4
3994,Bachelors,2012,Bangalore,3,22,Male,0
3995,Bachelors,2017,New Delhi,3,25,Female,3
3996,Bachelors,2016,Bangalore,3,29,Male,0
3997,Bachelors,2017,New Delhi,3,36,Female,0
3998,Bachelors,2014,Bangalore,3,37,Female,1
3999,Bachelors,2013,New Delhi,2,34,Female,4
4000,Bachelors,2012,Pune,3,34,Female,2
4001,Bachelors,2012,Bangalore,3,25,Female,3
4002,Bachelors,2012,Bangalore,3,31,Male,0
4003,Bachelors,2015,New Delhi,3,36,Female,2
4004,Bachelors,2016,Bangalore,3,31,Male,5
4005,Bachelors,2015,Bangalore,3,34,Male,4
4006,Masters,2014,New Delhi,3,28,Male,2
4007,Bachelors,2014,Bangalore,3,28,Male,2
4008,Bachelors,2015,Bangalore,3,31,Male,1
4009,Bachelors,2017,Bangalore,3,35,Male,5
4010,Bachelors,2012,Bangalore,1,28,Female,1
4011,Bachelors,2018,Bangalore,3,32,Female,2
4012,Bachelors,2013,Bangalore,3,23,Male,1
4013,Masters,2018,Pune,3,27,Male,5
4014,Bachelors,2017,Pune,3,25,Male,3
4015,Masters,2017,New Delhi,2,31,Female,2
4016,PHD,2018,New Delhi,3,34,Male,0
4017,Bachelors,2016,Bangalore,3,36,Female,2
4018,PHD,2017,New Delhi,3,40,Male,3
4019,Masters,2012,New Delhi,3,34,Female,2
4020,Bachelors,2018,Bangalore,3,37,Male,2
4021,Bachelors,2012,Bangalore,3,38,Male,3
4022,Bachelors,2017,New Delhi,2,22,Female,0
4023,Bachelors,2016,Pune,2,36,Female,0
4024,Bachelors,2013,New Delhi,2,35,Female,1
4025,Bachelors,2012,New Delhi,3,22,Female,0
4026,Bachelors,2016,Bangalore,3,22,Male,0
4027,Bachelors,2012,Bangalore,3,29,Male,4
4028,Bachelors,2017,Bangalore,3,34,Male,5
4029,Bachelors,2017,Bangalore,2,23,Male,1
4030,Bachelors,2014,Pune,2,32,Male,3
4031,Bachelors,2012,Pune,2,26,Female,4
4032,Masters,2017,Bangalore,3,38,Male,2
4033,Bachelors,2014,Pune,3,37,Male,4
4034,Bachelors,2017,New Delhi,2,25,Female,3
4035,Bachelors,2018,Pune,2,36,Female,5
4036,Bachelors,2016,Bangalore,3,26,Female,4
4037,Bachelors,2018,Pune,2,39,Female,4
4038,Bachelors,2016,Bangalore,3,24,Male,2
4039,Masters,2018,Pune,3,39,Male,2
4040,Masters,2018,New Delhi,3,39,Female,2
4041,Bachelors,2017,New Delhi,2,27,Female,5
4042,Bachelors,2013,Bangalore,3,36,Male,5
4043,Bachelors,2012,Bangalore,3,24,Male,2
4044,Bachelors,2017,Bangalore,3,28,Female,3
4045,Bachelors,2016,Bangalore,3,24,Male,2
4046,Bachelors,2014,Bangalore,3,27,Male,5
4047,Bachelors,2017,New Delhi,3,23,Male,1
4048,Bachelors,2013,Bangalore,3,30,Female,5
4049,Bachelors,2014,Bangalore,3,22,Male,0
4050,Bachelors,2014,Pune,3,27,Male,5
4051,Masters,2017,New Delhi,3,32,Male,2
4052,Masters,2014,Pune,1,33,Female,1
4053,Masters,2017,New Delhi,3,26,Male,4
4054,Bachelors,2013,Pune,3,25,Female,3
4055,Masters,2017,New Delhi,2,23,Male,1
